procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 22604600 239096 6898808    0    0     0    74 1249 1414  1  1 99  0  0
 1  0      0 22601560 239144 6898808    0    0     0    64 1079 1154  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22604744 239168 6898808    0    0     0    52 1094 1286  1  1 99  0  0
 0  0      0 22598144 239200 6898808    0    0     0    43 1144 1250  0  1 99  0  0
 0  0      0 22601080 239324 6898348    0    0     0    80 1090 1310  0  1 99  0  0
 0  0      0 22596088 239364 6898496    0    0     0    39 1038 1224  0  1 99  0  0
 0  0      0 22605292 239404 6898848    0    0     0    51 1104 1242  1  1 99  0  0
 1  0      0 22600304 239436 6898848    0    0     0    42 1061 1163  0  1 99  0  0
 0  0      0 22607744 239484 6898836    0    0     0    39 1066 1195  0  1 99  0  0
 0  0      0 22603028 239524 6898836    0    0     0    31 1060 1169  0  1 99  0  0
 0  0      0 22604676 239548 6898596    0    0     0    45 1085 1215  0  1 99  0  0
 0  0      0 22436556 239620 6913172    0    0     0   104 1909 2804  2  1 98  0  0
 0  0      0 22452476 239728 6913964    0    0     0  1351 1071 1279  0  1 99  0  0
 0  0      0 22600400 239824 6902084    0    0     0   132 1115 1336  1  1 99  0  0
 1  0      0 22605484 239864 6902020    0    0     0    62 1044 1207  0  1 99  0  0
 0  0      0 22603332 239912 6901988    0    0     0    58 1098 1247  1  1 99  0  0
 0  0      0 22599968 239952 6901996    0    0     0    35 1066 1207  0  1 99  0  0
 0  0      0 22605124 239992 6898776    0    0     0    51 1078 1213  0  1 99  0  0
 0  0      0 22594052 240016 6898924    0    0     0    37 1062 1175  0  1 99  0  0
 0  0      0 22605420 240048 6898924    0    0     0    53 1122 1325  1  1 99  0  0
 0  0      0 22610576 240132 6893756    0    0     0    72 1126 1256  0  1 99  0  0
 0  0      0 22611000 240212 6890332    0    0     0    82 1083 1239  0  1 99  0  0
 0  0      0 22605972 240260 6891044    0    0     0    55 1111 1235  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22600400 240292 6890684    0    0     0    40 1095 1295  1  1 99  0  0
 0  0      0 22617276 240340 6890696    0    0     0    51 1143 1311  0  1 99  0  0
 0  0      0 22602784 240380 6890536    0    0     0    46 1079 1198  0  1 99  0  0
 1  0      0 22602840 240404 6890684    0    0     0    48 1077 1191  0  1 99  0  0
 0  0      0 22606984 240436 6890172    0    0     0    52 1102 1237  1  1 99  0  0
 1  0      0 22619904 240476 6890832    0    0     0    55 1050 1190  0  1 99  0  0
 0  0      0 22609964 240516 6890684    0    0     0    66 1084 1201  0  1 99  0  0
 0  0      0 22607148 240540 6890468    0    0     0    37 1088 1200  0  1 99  0  0
 0  0      0 22452800 240612 6905156    0    0     0   360 1969 2794  1  1 98  0  0
 0  0      0 22454976 240704 6905620    0    0     0  1079 1084 1231  0  1 99  0  0
 0  0      0 22603084 240808 6890856    0    0     0  1744 1182 1356  1  1 99  0  0
 0  0      0 22596772 240856 6890832    0    0     0    79 1069 1184  0  1 99  0  0
 0  0      0 22601688 240896 6894052    0    0     0  1695 1114 1285  1  1 99  0  0
 0  0      0 22606592 240936 6890980    0    0     0    35 1052 1181  0  1 99  0  0
 0  0      0 22599160 240976 6890980    0    0     0    46 1068 1221  0  1 99  0  0
 0  0      0 22602216 241000 6894300    0    0     0    46 1076 1230  0  1 99  0  0
 0  0      0 22601448 241032 6894556    0    0     0    44 1106 1242  1  1 99  0  0
 0  0      0 22600532 241108 6894332    0    0     0    50 1099 1281  0  1 99  0  0
 0  0      0 22597376 241184 6891020    0    0     0    81 1058 1215  0  1 99  0  0
 1  0      0 22602416 241216 6891008    0    0     0    41 1047 1226  1  1 99  0  0
 0  0      0 22606772 241248 6890644    0    0     0    54 1122 1224  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 22602428 241296 6891012    0    0     0    41 1045 1217  0  1 99  0  0
 0  0      0 22597332 241336 6891088    0    0     0    50 1076 1241  0  1 99  0  0
 1  0      0 22596896 241360 6891088    0    0     0    35 1048 1150  0  1 99  0  0
 0  0      0 22607480 241400 6891076    0    0     0    44 1096 1266  0  1 99  0  0
 0  0      0 22604432 241448 6891208    0    0     0    38 1051 1157  0  1 99  0  0
 1  0      0 22602364 241488 6891076    0    0     0    38 1055 1206  0  1 99  0  0
 0  0      0 22593136 241512 6891024    0    0     0    41 1099 1185  0  1 99  0  0
 1  0      0 22436308 241584 6907504    0    0     0   105 1938 2878  1  1 98  0  0
 2  0      0 22447780 241632 6905272    0    0     0  1333 1107 1211  0  1 99  0  0
 0  0      0 22604884 241808 6894248    0    0     0   141 1206 1453  1  1 99  0  0
 0  0      0 22612132 241856 6891324    0    0     0    87 1118 1255  1  1 99  0  0
 0  0      0 22612220 241904 6891144    0    0     0    47 1067 1193  0  1 99  0  0
 0  0      0 22612564 241928 6890644    0    0     0    30 1066 1185  0  1 99  0  0
 1  0      0 22602112 241980 6891024    0    0     0    81 1114 1250  0  1 99  0  0
 2  0      0 22596752 242004 6894500    0    0     0    39 1038 1225  0  1 99  0  0
 1  0      0 22604888 242068 6891208    0    0     0    24 1181 1362  1  1 99  0  0
 0  0      0 22606748 242100 6890696    0    0     0    48 1031 1201  0  1 99  0  0
 1  0      0 22611012 242212 6891256    0    0     0    53 1137 1277  0  1 99  0  0
 0  0      0 22596716 242236 6891768    0    0     0    31 1039 1179  0  1 99  0  0
 0  0      0 22599132 242284 6891244    0    0     0    44 1091 1296  1  1 99  0  0
 0  0      0 22610356 242308 6891244    0    0     0    21 1069 1210  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 22596464 242364 6890744    0    0     0    55 1103 1223  0  1 99  0  0
 0  0      0 22600964 242388 6891256    0    0     0    40 1099 1169  0  1 99  0  0
 0  0      0 22602552 242428 6891096    0    0     0    47 1059 1234  1  1 99  0  0
 1  0      0 22598752 242460 6891244    0    0     0    38 1017 1165  0  1 99  0  0
 0  0      0 22605684 242508 6891244    0    0     0    46 1038 1163  0  1 99  0  0
 1  0      0 22599880 242532 6891108    0    0     0    44 1077 1231  0  1 99  0  0
 0  0      0 22443448 242620 6905532    0    0     0    62 1921 2784  1  1 98  0  0
 0  0      0 22450728 242660 6903240    0    0     0   101 1056 1219  0  1 99  0  0
 0  0      0 22603704 242796 6894640    0    0     0    97 1163 1374  1  1 99  0  0
 0  0      0 22600636 242836 6891312    0    0     0  1345 1067 1218  0  1 99  0  0
 0  0      0 22599096 242876 6893848    0    0     0    56 1118 1289  1  1 99  0  0
 0  0      0 22601996 242900 6891288    0    0     0    38 1073 1155  0  1 99  0  0
 0  0      0 22611444 242948 6891288    0    0     0    55 1060 1209  0  1 99  0  0
 0  0      0 22599904 242972 6891352    0    0     0    50 1068 1232  0  1 99  0  0
 0  0      0 22599996 243020 6890968    0    0     0    53 1109 1267  1  1 99  0  0
 0  0      0 22598700 243108 6892872    0    0     0    46 1095 1322  0  1 99  0  0
 0  0      0 22608272 243164 6891188    0    0     0    48 1045 1192  0  1 99  0  0
 0  0      0 22597572 243204 6891324    0    0     0    49 1069 1194  0  1 99  0  0
 0  0      0 22598672 243236 6891472    0    0     0    23 1091 1232  0  1 99  0  0
 0  0      0 22607412 243260 6891328    0    0     0    41 1110 1247  0  1 99  0  0
 0  0      0 22612508 243316 6890828    0    0     0    36 1088 1223  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22616388 243340 6891340    0    0     0    30 1047 1165  0  1 99  0  0
 0  0      0 22613156 243396 6891180    0    0     0    43 1082 1258  1  1 99  0  0
 2  0      0 22606920 243428 6891328    0    0     0    26 1019 1168  0  1 99  0  0
 0  0      0 22605848 243532 6892912    0    0     0    70 1080 1243  0  1 99  0  0
 0  0      0 22610632 243556 6891888    0    0     0    34 1045 1179  0  1 99  0  0
 0  0      0 22423508 243700 6907752    0    0     0   421 2008 3222  1  1 98  0  0
 0  0      0 22441228 243740 6905316    0    0     0  1042 1030 1194  0  1 99  0  0
 0  0      0 22602092 243812 6894540    0    0     0   160 1163 1373  1  1 99  0  0
 0  0      0 22605892 243852 6890956    0    0     0    46 1088 1227  0  1 99  0  0
 0  0      0 22605748 243900 6891456    0    0     0    52 1083 1202  0  1 99  0  0
 0  0      0 22614664 243932 6891456    0    0     0    39 1115 1258  1  1 99  0  0
 0  0      0 22606160 244036 6891504    0    0     0    85 1075 1248  0  1 99  0  0
 1  0      0 22607336 244060 6891568    0    0     0    38 1102 1252  0  1 99  0  0
 1  0      0 22602292 244100 6891772    0    0     0    60 1106 1198  0  1 99  0  0
 0  0      0 22605440 244132 6891044    0    0     0    44 1050 1273  1  1 99  0  0
 0  0      0 22607368 244188 6891560    0    0     0    55 1065 1201  0  1 99  0  0
 0  0      0 22607768 244212 6891412    0    0     0    41 1053 1174  0  1 99  0  0
 0  0      0 22601684 244260 6891560    0    0     0    55 1121 1224  0  1 99  0  0
 0  0      0 22597980 244284 6891560    0    0     0    28 1125 1269  1  1 99  0  0
 0  0      0 22606740 244396 6891240    0    0     0    54 1104 1260  0  1 99  0  0
 0  0      0 22608048 244420 6891604    0    0     0    24 1057 1183  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22601820 244460 6891592    0    0     0    40 1110 1204  0  1 99  0  0
 0  0      0 22613192 244484 6891592    0    0     0    19 1083 1197  1  1 99  0  0
 2  0      0 22616452 244540 6891228    0    0     0    45 1064 1182  0  1 99  0  0
 0  0      0 22603968 244564 6892020    0    0     0    24 1054 1200  0  1 99  0  0
 1  0      0 22437796 244644 6907120    0    0     0    82 1870 2678  1  1 98  0  0
 0  0      0 22482848 244700 6897104    0    0     0    61 1124 1323  1  1 99  0  0
 0  0      0 22595536 244836 6894744    0    0     0   148 1113 1343  1  1 99  0  0
 2  0      0 22601648 244876 6891160    0    0     0  1303 1074 1194  0  1 99  0  0
 0  0      0 22602720 244916 6891648    0    0     0    67 1049 1207  0  1 99  0  0
 0  0      0 22611016 244948 6892160    0    0     0    40 1099 1261  1  1 99  0  0
 1  0      0 22605108 244996 6891648    0    0     0    50 1015 1176  0  1 99  0  0
 1  0      0 22605180 245020 6891648    0    0     0    52 1099 1272  0  1 99  0  0
 1  0      0 22603396 245060 6891284    0    0     0    47 1086 1214  0  1 99  0  0
 0  0      0 22603756 245092 6891648    0    0     0    38 1103 1297  1  1 99  0  0
 0  0      0 22599040 245204 6893740    0    0     0    67 1132 1295  0  1 99  0  0
 0  0      0 22598316 245228 6893764    0    0     0    51 1024 1192  0  1 99  0  0
 8  0      0 22595124 245284 6893604    0    0     0    30 1112 1295  1  1 99  0  0
 1  0      0 22605344 245308 6893752    0    0     0    40 1106 1239  0  1 99  0  0
 2  0      0 22599792 245364 6891340    0    0     0    37 1060 1179  0  1 99  0  0
 0  0      0 22607040 245388 6891704    0    0     0    20 1070 1177  0  1 99  0  0
 1  0      0 22592608 245428 6891716    0    0     0    46 1079 1202  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22605096 245452 6891716    0    0     0    30 1112 1274  1  1 99  0  0
 0  0      0 22610292 245516 6891556    0    0     0    37 1046 1161  0  1 99  0  0
 0  0      0 22607172 245540 6891704    0    0     0    24 1090 1178  0  1 99  0  0
 0  0      0 22439928 245612 6906068    0    0     0   374 2005 2792  1  1 98  0  0
 0  0      0 22458920 245652 6903268    0    0     0  1042 1105 1314  1  1 99  0  0
 0  0      0 22603692 245788 6894836    0    0     0   162 1175 1398  1  1 99  0  0
 0  0      0 22604360 245828 6891764    0    0     0    25 1010 1143  0  1 99  0  0
 0  0      0 22611952 245900 6894656    0    0     0    60 1074 1258  0  1 99  0  0
 0  0      0 22614964 245924 6891228    0    0     0    29 1081 1222  0  1 99  0  0
 0  0      0 22608936 245980 6891228    0    0     0    45 1031 1169  0  1 99  0  0
 0  0      0 22602164 246004 6892044    0    0     0    46 1064 1201  0  1 99  0  0
 0  0      0 22602912 246036 6891588    0    0     0    55 1058 1217  0  1 99  0  0
 0  0      0 22603436 246084 6894808    0    0     0    59 1104 1308  1  1 99  0  0
 0  0      0 22595200 246188 6894844    0    0     0    49 1083 1216  0  1 99  0  0
 0  0      0 22604788 246224 6891260    0    0     0    76 1060 1200  0  1 99  0  0
 0  0      0 22594880 246272 6891260    0    0     0    42 1091 1258  0  1 99  0  0
 0  0      0 22601944 246296 6891776    0    0     0    37 1136 1286  1  1 99  0  0
 0  0      0 22608552 246400 6891888    0    0     0    43 1149 1335  1  1 99  0  0
 0  0      0 22608780 246432 6891892    0    0     0    41 1059 1156  0  1 99  0  0
 1  0      0 22604272 246520 6891532    0    0     0    74 1094 1248  0  1 99  0  0
 0  0      0 22598952 246544 6891896    0    0     0    27 1108 1198  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22609988 246600 6891896    0    0     0    32 1077 1242  1  1 99  0  0
 0  0      0 22602472 246624 6891820    0    0     0    33 1088 1193  1  1 99  0  0
 0  0      0 22428512 246712 6908816    0    0     0    69 1884 2895  1  1 98  0  0
 0  0      0 22474084 246752 6897340    0    0     0  1687 1109 1235  0  1 99  0  0
 0  0      0 22607108 246856 6894960    0    0     0  1428 1212 1376  1  1 99  0  0
 0  0      0 22613756 246896 6891888    0    0     0    38 1068 1190  0  1 99  0  0
 1  0      0 22606972 246944 6891864    0    0     0    44 1106 1218  0  1 99  0  0
 0  0      0 22596524 246976 6891900    0    0     0    55 1206 1250  1  1 99  0  0
 0  0      0 22598832 247080 6895020    0    0     0    44 1135 1337  1  1 99  0  0
 0  0      0 22608900 247104 6891436    0    0     0  1681 1069 1196  0  1 99  0  0
 0  0      0 22609692 247160 6891936    0    0     0    37 1025 1216  0  1 99  0  0
 1  0      0 22595332 247184 6895260    0    0     0    29 1099 1284  0  1 99  0  0
 0  0      0 22600316 247248 6892060    0    0     0    75 1077 1229  1  1 99  0  0
 0  0      0 22613680 247272 6892060    0    0     0    36 1073 1176  0  1 99  0  0
 0  0      0 22608252 247304 6891564    0    0     0    55 1063 1227  0  1 99  0  0
 0  0      0 22597136 247340 6892076    0    0     0    25 1063 1241  0  1 99  0  0
 0  0      0 22592688 247412 6892064    0    0     0    44 1098 1245  1  1 99  0  0
 0  0      0 22605148 247436 6891700    0    0     0    40 1042 1157  0  1 99  0  0
 1  0      0 22588700 247484 6892076    0    0     0    57 1082 1224  0  1 99  0  0
 0  0      0 22599396 247508 6892076    0    0     0    32 1071 1177  0  1 99  0  0
 0  0      0 22602036 247636 6892112    0    0     0    81 1136 1299  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22600692 247660 6895184    0    0     0    35 1073 1166  0  1 99  0  0
 0  0      0 22440160 247740 6906736    0    0     0   374 1889 2728  1  1 98  0  0
 0  0      0 22464928 247780 6897640    0    0     0  1053 1083 1225  0  1 99  0  0
 0  0      0 22591412 247860 6895500    0    0     0   118 1156 1415  1  1 99  0  0
 0  0      0 22602576 247900 6891668    0    0     0    69 1042 1140  0  1 99  0  0
 0  1      0 22600568 247964 6892156    0    0     0    54 1099 1218  0  1 99  0  0
 0  0      0 22592000 247988 6892156    0    0     0    46 1075 1195  0  1 99  0  0
 0  0      0 22601604 248096 6891904    0    0     0    85 1142 1362  1  1 99  0  0
 0  0      0 22595216 248128 6892204    0    0     0    65 1071 1169  0  1 99  0  0
 0  0      0 22592720 248168 6895008    0    0     0    56 1097 1239  0  1 99  0  0
 0  0      0 22592644 248200 6895520    0    0     0    34 1068 1265  0  1 99  0  0
 0  0      0 22600380 248256 6892192    0    0     0    55 1103 1235  1  1 99  0  0
 1  0      0 22598048 248288 6892192    0    0     0    48 1087 1218  0  1 99  0  0
 0  0      0 22591804 248336 6892192    0    0     0    54 1053 1183  0  1 99  0  0
 0  0      0 22577292 248368 6892196    0    0     0    39 1092 1276  0  1 99  0  0
 0  0      0 22585104 248472 6892240    0    0     0    83 1127 1336  1  1 99  0  0
 0  0      0 22586264 248504 6892240    0    0     0    38 1077 1156  0  1 99  0  0
 0  0      0 22591080 248544 6892388    0    0     0    58 1112 1227  0  1 99  0  0
 0  0      0 22588464 248576 6892228    0    0     0    34 1078 1168  0  1 99  0  0
 2  0      0 22608272 248624 6891716    0    0     0    40 1125 1248  1  1 99  0  0
 0  0      0 22593124 248656 6895820    0    0     0    36 1058 1162  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22426472 248744 6907132    0    0     0   106 1969 2830  1  1 98  0  0
 0  0      0 22430632 248792 6904172    0    0     0  1348 1120 1221  0  1 99  0  0
 0  0      0 22589272 248920 6892420    0    0     0   120 1185 1458  1  1 99  0  0
 0  0      0 22597932 248968 6891748    0    0     0    86 1085 1214  0  1 99  0  0
 0  0      0 22579492 249016 6895820    0    0     0    53 1102 1201  0  1 99  0  0
 0  0      0 22586472 249040 6892236    0    0     0    38 1081 1202  0  1 99  0  0
 0  0      0 22594724 249096 6892236    0    0     0    44 1077 1186  0  1 99  0  0
 0  0      0 22590940 249128 6891724    0    0     0    53 1096 1275  1  1 99  0  0
 0  0      0 22589264 249168 6892236    0    0     0    53 1071 1241  0  1 99  0  0
 1  0      0 22598416 249200 6892236    0    0     0    29 1070 1280  0  1 99  0  0
 0  0      0 22600708 249264 6892240    0    0     0    61 1031 1185  0  1 99  0  0
 0  0      0 22607140 249296 6892240    0    0     0    43 1037 1232  1  1 99  0  0
 0  0      0 22591336 249328 6892104    0    0     0    57 1066 1241  0  1 99  0  0
 0  0      0 22598716 249360 6892252    0    0     0    28 1139 1249  0  1 99  0  0
 0  0      0 22594016 249480 6895420    0    0     0    80 1089 1316  1  1 99  0  0
 0  0      0 22590672 249512 6892496    0    0     0    42 1103 1210  1  1 99  0  0
 0  0      0 22598564 249560 6891908    0    0     0    34 1099 1244  0  1 99  0  0
 0  0      0 22603200 249592 6892272    0    0     0    18 1051 1138  0  1 99  0  0
 0  0      0 22601356 249648 6892272    0    0     0    80 1058 1182  0  1 99  0  0
 1  0      0 22596892 249680 6895356    0    0     0    33 1088 1214  0  1 99  0  0
 0  0      0 22424892 249752 6909124    0    0     0    67 1972 2935  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22442352 249800 6906676    0    0     0  1376 1107 1251  0  1 99  0  0
 0  0      0 22589372 249928 6896460    0    0     0   121 1185 1423  1  1 99  0  0
 1  0      0 22588880 249976 6892876    0    0     0    58 1078 1194  0  1 99  0  0
 0  0      0 22596964 250032 6892852    0    0     0    50 1122 1188  0  1 99  0  0
 0  0      0 22607436 250064 6892340    0    0     0    47 1068 1224  1  1 99  0  0
 0  0      0 22595952 250120 6892340    0    0     0    43 1075 1227  0  1 99  0  0
 0  0      0 22596192 250152 6895668    0    0     0    41 1090 1193  0  1 99  0  0
 0  0      0 22592560 250184 6895328    0    0     0    25 1103 1271  1  1 99  0  0
 0  0      0 22607284 250208 6892020    0    0     0    30 1118 1252  1  1 99  0  0
 1  0      0 22596864 250328 6895244    0    0     0    75 1074 1280  0  1 99  0  0
 0  0      0 22595812 250360 6892388    0    0     0    40 1084 1165  0  1 99  0  0
 1  0      0 22596476 250408 6892376    0    0     0    37 1082 1191  0  1 99  0  0
 1  0      0 22588696 250432 6892380    0    0     0    35 1173 1346  1  1 99  0  0
 0  0      0 22586928 250488 6892380    0    0     0    28 1070 1192  0  1 99  0  0
 1  0      0 22591400 250520 6892380    0    0     0    50 1059 1197  0  1 99  0  0
 0  0      0 22596284 250552 6892380    0    0     0    22 1039 1191  0  1 99  0  0
 0  0      0 22592876 250576 6892380    0    0     0    57 1028 1250  1  1 99  0  0
 0  0      0 22600204 250624 6892892    0    0     0    31 1034 1192  0  1 99  0  0
 0  0      0 22589124 250656 6895464    0    0     0    43 1062 1176  0  1 99  0  0
 0  0      0 22434404 250744 6906328    0    0     0    66 1821 2766  1  1 98  0  0
 1  0      0 22443612 250792 6904392    0    0     0    79 1114 1280  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 22595912 250920 6895040    0    0     0  1398 1191 1434  1  1 99  0  0
 0  0      0 22594760 250968 6895560    0    0     0    37 1113 1182  0  1 99  0  0
 1  0      0 22590640 251016 6892464    0    0     0    93 1074 1206  0  1 99  0  0
 0  0      0 22595256 251040 6892464    0    0     0    39 1072 1251  1  1 99  0  0
 0  0      0 22592604 251088 6892464    0    0     0    43 1067 1160  0  1 99  0  0
 1  0      0 22586188 251120 6895280    0    0     0    44 1098 1267  0  1 99  0  0
 1  0      0 22594788 251168 6896124    0    0     0    54 1079 1227  0  1 99  0  0
 0  0      0 22599148 251192 6892528    0    0     0    42 1112 1368  1  1 99  0  0
 1  0      0 22601012 251256 6892528    0    0     0    55 1032 1145  0  1 99  0  0
 0  0      0 22594188 251288 6892464    0    0     0    28 1059 1219  0  1 99  0  0
 0  0      0 22593276 251320 6892464    0    0     0    45 1083 1198  0  1 99  0  0
 0  0      0 22598316 251344 6892612    0    0     0    26 1156 1324  0  1 99  0  0
 1  0      0 22594264 251448 6895836    0    0     0    43 1081 1280  0  1 99  0  0
 0  0      0 22590636 251480 6892508    0    0     0    57 1043 1187  0  1 99  0  0
 1  0      0 22591204 251528 6892496    0    0     0    49 1065 1228  1  1 99  0  0
 1  0      0 22590480 251552 6892496    0    0     0    21 1060 1168  0  1 99  0  0
 0  0      0 22596984 251608 6892340    0    0     0    35 1050 1175  0  1 99  0  0
 0  0      0 22598560 251640 6892512    0    0     0    26 1099 1244  0  1 99  0  0
 0  0      0 22449512 251712 6907236    0    0     0    45 1905 2793  1  1 98  0  0
 0  0      0 22487324 251760 6898000    0    0     0    92 1118 1275  0  1 99  0  0
 0  0      0 22611980 251896 6895468    0    0     0   107 1138 1352  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22606928 251944 6895144    0    0     0  1343 1058 1205  0  1 99  0  0
 0  0      0 22609476 252008 6895632    0    0     0    43 1097 1226  0  1 99  0  0
 0  0      0 22613004 252032 6892560    0    0     0    37 1095 1212  0  1 99  0  0
 0  0      0 22619600 252088 6892560    0    0     0    26 1092 1211  0  1 99  0  0
 0  0      0 22611292 252120 6892560    0    0     0    42 1073 1191  0  1 99  0  0
 0  0      0 22615928 252152 6892560    0    0     0    19 1096 1241  0  1 99  0  0
 0  0      0 22614964 252184 6892560    0    0     0    68 1097 1280  0  1 99  0  0
 0  0      0 22606216 252248 6896144    0    0     0    50 1092 1204  0  1 99  0  0
 0  0      0 22604920 252280 6892560    0    0     0    27 1088 1219  0  1 99  0  0
 0  0      0 22605052 252328 6892656    0    0     0    66 1028 1233  0  1 99  0  0
 0  0      0 22610200 252360 6892564    0    0     0    49 1140 1345  1  1 99  0  0
 0  0      0 22614848 252432 6895948    0    0     0    71 1060 1201  0  1 99  0  0
 1  0      0 22617556 252496 6894660    0    0     0    49 1064 1207  0  1 99  0  0
 0  0      0 22615564 252528 6894500    0    0     0    19 1064 1189  0  1 99  0  0
 0  0      0 22621772 252560 6892600    0    0     0    39 1069 1210  1  1 99  0  0
 0  0      0 22613952 252608 6892600    0    0     0    22 1052 1161  0  1 99  0  0
 0  0      0 22613184 252640 6895884    0    0     0   437 1185 1240  1  1 99  0  0
 0  0      0 22440724 252744 6909648    0    0     0  1318 2032 3035  1  1 98  0  0
 0  0      0 22483632 252784 6901552    0    0     0  1372 1110 1283  1  1 99  0  0
 0  0      0 22617496 252840 6892260    0    0     0    60 1111 1242  1  1 99  0  0
 0  0      0 22619780 252904 6895780    0    0     0   107 1106 1217  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22611160 252944 6895652    0    0     0   358 1107 1221  0  1 99  0  0
 0  0      0 22617036 252968 6892736    0    0     0  1279 1103 1221  1  1 99  0  0
 0  0      0 22613848 253040 6892900    0    0     0   134 1044 1209  0  1 99  0  0
 1  0      0 22614404 253104 6892420    0    0     0    74 1098 1259  0  1 99  0  0
 0  0      0 22604136 253136 6892776    0    0     0    34 1070 1165  0  1 99  0  0
 0  0      0 22616964 253176 6892776    0    0     0    55 1122 1335  1  1 99  0  0
 0  0      0 22613848 253216 6892776    0    0     0    56 1076 1168  0  1 99  0  0
 0  0      0 22608264 253248 6892776    0    0     0    54 1055 1165  0  1 99  0  0
 0  0      0 22608620 253280 6892276    0    0     0    36 1129 1291  0  1 99  0  0
 0  0      0 22624096 253320 6892788    0    0     0    57 1096 1296  1  1 99  0  0
 1  0      0 22611340 253368 6895348    0    0     0    37 1064 1182  0  1 99  0  0
 0  0      0 22615708 253400 6892788    0    0     0    55 1070 1185  0  1 99  0  0
 0  0      0 22600856 253440 6892776    0    0     0    25 1040 1196  0  1 99  0  0
 0  0      0 22612300 253480 6892256    0    0     0    41 1089 1255  0  1 99  0  0
 0  0      0 22619208 253544 6892800    0    0     0    40 1034 1185  0  1 99  0  0
 0  0      0 22614600 253608 6894500    0    0     0    73 1042 1196  0  1 99  0  0
 0  0      0 22454912 253688 6907220    0    0     0    71 1950 2826  1  1 98  0  0
 0  0      0 22458092 253744 6907984    0    0     0    54 1118 1277  1  1 99  0  0
 0  0      0 22615984 253808 6895956    0    0     0  1393 1220 1356  1  1 99  0  0
 0  0      0 22620080 253856 6892352    0    0     0    40 1067 1174  0  1 99  0  0
 0  0      0 22606852 253888 6896200    0    0     0    43 1107 1240  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22616380 253936 6892808    0    0     0    47 1086 1232  1  1 99  0  0
 0  0      0 22619760 253980 6892808    0    0     0    61 1054 1185  0  1 99  0  0
 0  0      0 22614156 254012 6892808    0    0     0    35 1060 1182  0  1 99  0  0
 1  0      0 22604936 254048 6892952    0    0     2    37 1099 1282  0  1 99  0  0
 0  0      0 22610040 254100 6898736    0    0     0   537 1150 1355  1  1 99  0  0
 0  0      0 22611776 254180 6898620    0    0     0    63 1052 1198  0  1 99  0  0
 0  0      0 22608536 254244 6898112    0    0     0    57 1093 1255  0  1 99  0  0
 0  0      0 22599164 254300 6898676    0    0     0    61 1081 1233  0  1 99  0  0
 0  0      0 22603164 254324 6898680    0    0     0    25 1106 1298  1  1 99  0  0
