procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17627656 231352 10627164    0    0     7   110 1138 1713  1  1 99  0  0
 0  0      0 17622896 231352 10624188    0    0     7   109 1155 1702  1  1 99  0  0
 0  0      0 17623508 231376 10626096    0    0     0    90 1176 1694  1  1 99  0  0
 0  0      0 17625344 231376 10626096    0    0     0    85 1191 1673  1  1 99  0  0
 0  0      0 17619972 231392 10625584    0    0     0   103 1214 1678  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17619972 231392 10625584    0    0     0   103 1214 1678  1  1 99  0  0
 0  0      0 17615228 231408 10625588    0    0     0    94 1201 1667  1  1 99  0  0
 0  1      0 17617644 231464 10629452    0    0     0   136 1189 1726  1  1 99  0  0
 1  0      0 17624276 231464 10629708    0    0     0   136 1158 1697  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 17622036 231468 10628692    0    0     0   115 1137 1699  1  1 99  0  0
 1  0      0 17622036 231472 10628696    0    0     0   115 1137 1699  1  1 99  0  0
 0  0      0 17628496 231472 10626288    0    0     0   106 1136 1693  1  1 99  0  0
 0  0      0 17613396 231496 10631260    0    0     0    86 1214 1803  1  1 98  0  0
 0  0      0 17612148 231496 10629212    0    0     0    87 1233 1831  1  1 98  0  0
 0  0      0 17614260 231504 10630296    0    0     0    83 1254 1824  1  1 98  0  0
 3  0      0 17614260 231504 10630296    0    0     0    83 1254 1824  1  1 98  0  0
 0  0      0 17619156 231504 10627160    0    0     0    84 1265 1849  1  1 98  0  0
 0  0      0 17587044 231584 10652760    0    0     0    88 1219 1776  1  1 99  0  0
 0  0      0 17590108 231584 10652248    0    0     0   108 1258 1867  1  1 98  0  0
 0  0      0 17585424 231592 10658904    0    0     0    86 1250 1912  1  1 98  0  0
 4  0      0 17585176 231592 10658904    0    0     0    86 1251 1911  1  1 98  0  0
 1  0      0 17590776 231592 10650712    0    0     0   107 1251 1891  1  1 98  0  0
 0  0      0 17590696 231616 10650724    0    0     0    91 1217 1849  1  1 99  0  0
 0  0      0 17590220 231616 10650276    0    0     0    87 1168 1739  1  1 99  0  0
 0  0      0 17594268 231624 10650792    0    0     0    87 1167 1669  1  1 99  0  0
 3  0      0 17594016 231624 10650792    0    0     0    87 1167 1668  1  1 99  0  0
 0  0      0 17602740 231640 10648756    0    0     0    87 1169 1686  1  1 99  0  0
 0  0      0 17603572 231672 10650812    0    0     0    85 1192 1663  1  1 99  0  0
 1  0      0 17603068 231688 10650812    0    0     0    80 1188 1664  1  1 99  0  0
 0  0      0 17595816 231704 10653420    0    0     0    98 1187 1678  1  1 99  0  0
 6  0      0 17595816 231704 10653420    0    0     0    98 1189 1679  1  1 99  0  0
 0  0      0 17574876 231728 10656280    0    0     0   105 1188 1694  1  1 99  0  0
 0  0      0 17613576 231784 10650424    0    0     0   112 1227 1852  1  1 98  0  0
 0  0      0 17611320 231784 10650872    0    0     0   101 1232 1854  1  1 98  0  0
 0  0      0 17617628 231784 10650360    0    0     0    98 1224 1819  1  1 98  0  0
 4  0      0 17616620 231792 10650352    0    0     0   103 1222 1819  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17617956 231800 10648812    0    0     0    77 1219 1798  1  1 98  0  0
 0  0      0 17615424 231832 10648676    0    0     0    83 1176 1645  1  1 99  0  0
 0  0      0 17608636 231832 10650300    0    0     0    83 1185 1662  1  1 99  0  0
 1  0      0 17605752 231856 10650892    0    0     0    97 1188 1674  1  1 98  0  0
 5  0      0 17605252 231856 10650892    0    0     0    92 1194 1678  1  1 98  0  0
 1  0      0 17641980 231864 10622204    0    0     0    92 1171 1651  1  1 99  0  0
 0  0      0 17619608 231880 10650824    0    0     0    82 1156 1624  1  1 99  0  0
 0  0      0 17616344 231880 10650824    0    0     0    83 1147 1628  1  1 99  0  0
 0  0      0 17622364 231888 10650888    0    0     0    79 1149 1656  1  1 99  0  0
 4  0      0 17621364 231888 10650888    0    0     0    79 1144 1651  1  1 99  0  0
 0  0      0 17617116 231904 10650888    0    0     0    83 1167 1663  1  1 99  0  0
 0  0      0 17553544 231976 10663228    0    0     0   147 1219 1975  1  1 98  0  0
 0  0      0 17497200 231984 10671852    0    0     0   155 1268 2245  1  1 98  0  0
 0  0      0 17512528 231984 10669564    0    0     0   162 1283 2260  1  1 98  0  0
 5  0      0 17512528 231984 10669564    0    0     0   162 1283 2262  1  1 98  0  0
 1  0      0 17514036 231992 10669928    0    0     0   160 1263 2257  1  1 98  0  0
 0  0      0 17517052 232032 10667604    0    0     0   107 1203 1962  1  1 99  0  0
 0  0      0 17524932 232032 10666296    0    0     0    99 1165 1696  1  1 99  0  0
 0  0      0 17540588 232040 10661696    0    0     0    96 1167 1717  1  1 99  0  0
 6  0      0 17544228 232040 10658784    0    0     0    96 1167 1717  1  1 99  0  0
 0  0      0 17547340 232056 10657884    0    0     0   146 1187 1735  1  1 99  0  0
 1  0      0 17601296 232088 10650720    0    0     0   144 1247 1799  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17608620 232104 10651232    0    0     0   153 1247 1800  1  1 98  0  0
 1  0      0 17600164 232112 10651024    0    0     0   160 1253 1773  1  1 98  0  0
 3  0      0 17597416 232112 10654192    0    0     0   160 1256 1788  1  1 98  0  0
 0  0      0 17593912 232120 10654096    0    0     0   124 1262 1784  1  1 98  0  0
 1  0      0 17606260 232144 10650712    0    0     0   104 1188 1696  1  1 99  0  0
 0  0      0 17604772 232144 10650712    0    0     0    96 1166 1663  1  1 99  0  0
 0  0      0 17614016 232168 10650704    0    0     0    89 1138 1630  1  1 99  0  0
 5  0      0 17614016 232168 10650704    0    0     0    89 1135 1613  1  1 99  0  0
 0  0      0 17610516 232184 10650704    0    0     0    76 1124 1597  1  1 99  0  0
 0  0      0 17610644 232208 10650704    0    0     0    81 1152 1610  1  1 99  0  0
 1  0      0 17608892 232216 10650748    0    0     0    86 1161 1614  1  1 99  0  0
 0  0      0 17604000 232232 10650712    0    0     0    79 1179 1653  1  1 99  0  0
 2  0      0 17604000 232232 10650712    0    0     0    79 1179 1656  1  1 99  0  0
 0  0      0 17599760 232240 10653776    0    0     0    77 1180 1675  1  1 99  0  0
 0  0      0 17611580 232264 10650712    0    0     0    76 1135 1634  1  1 99  0  0
 0  0      0 17611844 232264 10650712    0    0     0    71 1133 1629  1  1 99  0  0
 0  0      0 17602332 232272 10651452    0    0     0    69 1138 1671  1  1 99  0  0
 5  0      0 17602332 232272 10651452    0    0     0    69 1137 1670  1  1 99  0  0
 0  0      0 17600980 232272 10653796    0    0     0    86 1135 1671  1  1 99  0  0
 0  0      0 17607376 232304 10650728    0    0     0    82 1221 1784  1  1 98  0  0
 0  0      0 17596048 232320 10650944    0    0     0    87 1230 1828  1  1 98  0  0
 0  0      0 17584780 232344 10653296    0    0     0    97 1239 1790  1  1 98  0  0
 3  0      0 17584540 232344 10653296    0    0     0    97 1240 1791  1  1 98  0  0
 0  0      0 17587640 232344 10650384    0    0     0    74 1237 1758  1  1 98  0  0
 0  0      0 17596660 232376 10654088    0    0     0   121 1277 1824  1  1 98  0  0
 1  0      0 17604560 232376 10654088    0    0     0   116 1283 1798  1  1 98  0  0
 0  0      0 17597788 232384 10651016    0    0     0   114 1270 1767  1  1 98  0  0
 2  0      0 17597788 232384 10651016    0    0     0   114 1270 1767  1  1 98  0  0
 0  0      0 17603464 232400 10650872    0    0     0   123 1281 1821  1  1 98  0  0
 1  0      0 17597304 232424 10650508    0    0     0    96 1175 1664  1  1 99  0  0
 1  0      0 17596548 232440 10651024    0    0     0   107 1158 1653  1  1 99  0  0
 0  0      0 17607828 232456 10651044    0    0     0   104 1151 1641  1  1 99  0  0
 2  0      0 17607828 232456 10651044    0    0     0   104 1151 1641  1  1 99  0  0
 0  0      0 17607960 232456 10651044    0    0     0    95 1132 1590  1  1 99  0  0
 0  0      0 17606452 232480 10651032    0    0     0    65 1132 1612  1  1 99  0  0
 0  0      0 17605204 232480 10651032    0    0     0    69 1131 1607  1  1 99  0  0
 0  0      0 17630788 232488 10622880    0    0     0    44 1122 1603  1  1 99  0  0
 3  0      0 17630788 232488 10622880    0    0     0    44 1121 1602  1  1 99  0  0
 0  0      0 17631868 232496 10622304    0    0     0    72 1148 1652  1  1 99  0  0
 0  0      0 17630268 232512 10622304    0    0     0    72 1185 1611  1  1 99  0  0
 0  0      0 17636984 232528 10622600    0    0     0    64 1206 1669  1  1 99  0  0
 0  0      0 17637136 232568 10622876    0    0     0    98 1272 1830  1  1 98  0  0
 3  0      0 17637136 232568 10622876    0    0     0    98 1273 1834  1  1 98  0  0
 0  0      0 17641660 232568 10622472    0    0     0    70 1242 1800  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17643108 232632 10620276    0    0     0   109 1238 1853  1  1 98  0  0
 0  0      0 17642816 232632 10621816    0    0     0   101 1223 1797  1  1 98  0  0
 0  0      0 17635560 232640 10625668    0    0     0    93 1159 1640  1  1 99  0  0
 3  0      0 17635056 232640 10625668    0    0     0    93 1159 1638  1  1 99  0  0
 0  0      0 17632320 232656 10625668    0    0     0   101 1180 1657  1  1 99  0  0
 0  0      0 17628772 232680 10622344    0    0     0    94 1204 1683  1  1 99  0  0
 1  0      0 17635248 232680 10622344    0    0     0    94 1204 1685  1  1 99  0  0
 1  0      0 17632364 232688 10621980    0    0     0    80 1202 1665  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 17632364 232688 10621980    0    0     0    80 1206 1669  1  1 99  0  0
 1  0      0 17640024 232704 10622068    0    0     0    78 1200 1658  1  1 99  0  0
 1  0      0 17634872 232736 10621840    0    0     0    65 1169 1609  1  1 99  0  0
 1  0      0 17640432 232736 10622352    0    0     0    65 1232 1678  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 17625000 232752 10628292    0    0     0    77 1251 1757  1  1 98  0  0
 3  0      0 17623992 232752 10628656    0    0     0    77 1247 1751  1  1 98  0  0
 0  0      0 17622632 232752 10622512    0    0     0    72 1266 1785  1  1 98  0  0
 0  0      0 17620860 232776 10629064    0    0     0    71 1282 1838  1  1 98  0  0
 1  0      0 17625880 232776 10628500    0    0     0    94 1228 1826  1  1 98  0  0
 1  0      0 17620392 232776 10625492    0    0     0    86 1199 1783  1  1 99  0  0
 3  0      0 17624276 232784 10625492    0    0     0    90 1202 1786  1  1 98  0  0
 1  0      0 17625684 232800 10622256    0    0     0    96 1192 1764  1  1 98  0  0
 0  0      0 17636448 232824 10622596    0    0     0    89 1194 1771  1  1 98  0  0
 1  0      0 17634644 232824 10622448    0    0     0    83 1195 1735  1  1 98  0  0
 0  0      0 17627116 232848 10625456    0    0     0    79 1216 1754  1  1 98  0  0
 3  0      0 17626876 232848 10625456    0    0     0    75 1212 1751  1  1 98  0  0
 0  0      0 17630896 232864 10622384    0    0     0    77 1195 1718  1  1 98  0  0
 0  0      0 17646820 232888 10619972    0    0     0    71 1306 1767  1  1 98  0  0
 1  0      0 17649608 232888 10619824    0    0     0    53 1289 1740  1  1 98  0  0
 5  0      0 17640404 232904 10625460    0    0     0    95 1243 1692  1  1 98  0  0
 2  0      0 17639904 232904 10625460    0    0     0    95 1245 1696  1  1 98  0  0
 0  0      0 17647060 232904 10622400    0    0     0   105 1266 1732  1  1 98  0  0
 0  0      0 17644452 232944 10622412    0    0     0   115 1132 1618  1  1 99  0  0
 1  0      0 17656180 232944 10622412    0    0     0   116 1123 1610  1  1 99  0  0
 2  0      0 17655352 232952 10622048    0    0     0    79 1168 1628  1  1 99  0  0
 2  0      0 17654852 232952 10622048    0    0     0    79 1166 1623  1  1 99  0  0
 0  0      0 17648564 232952 10622480    0    0     0    79 1169 1615  1  1 99  0  0
 0  0      0 17646872 232984 10621912    0    0     0    82 1188 1658  1  1 99  0  0
 0  0      0 17633804 232984 10622720    0    0     0    82 1210 1717  1  1 99  0  0
 4  0      0 17634420 232992 10625488    0    0     0    84 1183 1702  1  1 99  0  0
 1  0      0 17632872 232992 10625852    0    0     0    84 1184 1706  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17634724 233000 10622264    0    0     0    69 1159 1699  1  1 99  0  0
 0  0      0 17636176 233032 10621936    0    0     0    85 1139 1696  1  1 99  0  0
 1  0      0 17635168 233040 10622440    0    0     0    95 1119 1647  1  1 99  0  0
 3  0      0 17643576 233040 10622452    0    0     0    86 1166 1710  1  1 98  0  0
 2  0      0 17643336 233040 10622452    0    0     0    86 1165 1705  1  1 98  0  0
 0  0      0 17601020 233072 10631772    0    0     0   101 1217 1999  1  1 98  0  0
 0  0      0 17590752 233172 10636176    0    0     0   141 1334 2380  1  1 98  0  0
 0  0      0 17589000 233188 10635532    0    0     0   144 1343 2387  1  1 98  0  0
 4  0      0 17602316 233196 10632976    0    0     0   200 1298 2297  1  1 98  0  0
 3  0      0 17602064 233196 10632976    0    0     0   200 1299 2301  1  1 98  0  0
 1  0      0 17599304 233204 10632968    0    0     0   189 1249 1988  1  1 98  0  0
 0  0      0 17639212 233244 10622552    0    0     0   131 1184 1676  1  1 99  0  0
 0  0      0 17645304 233244 10622552    0    0     0   119 1176 1664  1  1 99  0  0
 4  0      0 17639564 233252 10622188    0    0     0   106 1195 1711  1  1 99  0  0
 2  0      0 17639564 233252 10622188    0    0     0   106 1196 1708  1  1 99  0  0
 0  0      0 17635796 233260 10622552    0    0     0   105 1208 1730  1  1 99  0  0
 0  0      0 17599464 233284 10651236    0    0     0   107 1192 1715  1  1 99  0  0
 0  0      0 17601428 233284 10651236    0    0     0   107 1197 1740  1  1 99  0  0
 1  0      0 17608352 233292 10651300    0    0     0    56 1158 1682  1  1 99  0  0
 3  0      0 17612476 233292 10650936    0    0     0    56 1160 1683  1  1 99  0  0
 0  0      0 17608472 233292 10650788    0    0     0    74 1158 1665  1  1 99  0  0
 0  0      0 17608144 233356 10649268    0    0     0    91 1138 1653  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17606360 233356 10651316    0    0     0    92 1137 1641  1  1 99  0  0
 5  0      0 17610244 233364 10650804    0    0     0    88 1169 1694  1  1 99  0  0
 3  0      0 17609500 233364 10651168    0    0     0    88 1167 1695  1  1 99  0  0
 0  0      0 17603744 233380 10651300    0    0     0    97 1205 1872  1  1 99  0  0
 0  0      0 17611136 233420 10650792    0    0     0    76 1221 1821  1  1 98  0  0
 9  0      0 17607632 233420 10651304    0    0     0    75 1219 1822  1  1 98  0  0
 3  0      0 17605940 233428 10654524    0    0     0    78 1224 1824  1  1 98  0  0
 2  0      0 17605940 233428 10654524    0    0     0    78 1227 1833  1  1 98  0  0
 0  0      0 17607644 233428 10651304    0    0     0    46 1178 1644  1  1 99  0  0
 0  0      0 17612180 233476 10651352    0    0     0    31 1134 1628  1  1 99  0  0
 0  0      0 17620056 233476 10651324    0    0     0    32 1141 1618  1  1 99  0  0
 7  0      0 17617776 233492 10651324    0    0     0    33 1211 1669  1  1 98  0  0
 1  0      0 17617272 233492 10651324    0    0     0    33 1207 1663  1  1 98  0  0
 0  0      0 17620840 233492 10651836    0    0     0    59 1212 1677  1  1 98  0  0
 0  0      0 17621116 233524 10651340    0    0     0    63 1202 1675  1  1 98  0  0
 0  0      0 17616536 233524 10651056    0    0     0    62 1202 1695  1  1 98  0  0
 3  0      0 17604836 233532 10652428    0    0     0    62 1134 1679  1  1 99  0  0
 2  0      0 17604584 233532 10654476    0    0     0    62 1136 1680  1  1 99  0  0
 1  0      0 17609012 233532 10651340    0    0     0    36 1119 1662  1  1 99  0  0
 1  0      0 17594988 233580 10654452    0    0     0    39 1222 1812  1  1 98  0  0
 0  0      0 17597376 233580 10653940    0    0     0    40 1210 1798  1  1 99  0  0
 2  0      0 17599004 233596 10650872    0    0     0    48 1191 1721  1  1 99  0  0
 2  0      0 17598500 233596 10650872    0    0     0    48 1189 1718  1  1 99  0  0
 0  0      0 17600556 233596 10651384    0    0     0    49 1194 1726  1  1 99  0  0
 0  0      0 17592864 233628 10650872    0    0     0    77 1102 1564  1  1 99  0  0
 0  0      0 17599380 233628 10651384    0    0     0    76 1135 1630  1  1 99  0  0
 2  0      0 17600712 233636 10650872    0    0     0    71 1153 1654  1  1 99  0  0
 1  0      0 17600208 233636 10651236    0    0     0    71 1155 1658  1  1 99  0  0
 0  0      0 17629580 233636 10622568    0    0     0    71 1162 1672  1  1 99  0  0
 0  0      0 17639128 233708 10620544    0    0     0    55 1158 1663  1  1 99  0  0
 0  0      0 17637136 233708 10620584    0    0     0    55 1140 1606  1  1 99  0  0
 3  0      0 17633156 233716 10620432    0    0     0    77 1121 1586  1  1 99  0  0
 1  0      0 17637488 233716 10620432    0    0     0    77 1119 1584  1  1 99  0  0
 0  0      0 17637544 233716 10620440    0    0     0    90 1125 1582  1  1 99  0  0
 0  0      0 17602288 233732 10651632    0    0     0    62 1150 1662  1  1 99  0  0
 0  0      0 17593068 233764 10651672    0    0     0    79 1159 1703  1  1 99  0  0
 2  0      0 17591164 233780 10654408    0    0     0    56 1183 1728  1  1 99  0  0
 1  0      0 17591420 233780 10654408    0    0     0    56 1184 1728  1  1 99  0  0
 0  0      0 17594744 233780 10651336    0    0     0    43 1174 1716  1  1 99  0  0
 0  0      0 17587608 233828 10651516    0    0     0    65 1228 1661  1  1 99  0  0
 9  0      0 17588392 233828 10651440    0    0     0    48 1266 1698  1  1 99  0  0
 3  0      0 17583556 233836 10654972    0    0     0    78 1269 1737  1  1 99  0  0
 1  0      0 17583556 233836 10654972    0    0     0    78 1269 1738  1  1 99  0  0
 0  0      0 17581232 233836 10654752    0    0     0    79 1273 1758  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17581432 233900 10651604    0    0     0   115 1213 1795  1  1 99  0  0
 0  0      0 17579936 233916 10651588    0    0     0   126 1165 1708  1  1 99  0  0
 2  0      0 17581484 233916 10649044    0    0     0    89 1176 1720  1  1 99  0  0
 1  0      0 17581484 233916 10649044    0    0     0    89 1176 1717  1  1 99  0  0
 0  0      0 17582832 233924 10654452    0    0     0    91 1171 1725  1  1 99  0  0
 0  0      0 17601548 233940 10653664    0    0     0  1656 1192 1740  1  1 99  0  0
 0  0      0 17604584 233956 10653648    0    0     0  1657 1195 1746  1  1 99  0  0
 3  0      0 17603952 233972 10656972    0    0     0  1681 1176 1750  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 17603952 233972 10656608    0    0     0  1681 1175 1752  1  1 99  0  0
 0  0      0 17607868 233972 10656220    0    0     0  1679 1167 1723  1  1 99  0  0
 1  0      0 17604756 233996 10656992    0    0     0    73 1141 1734  1  1 99  0  0
 0  0      0 17586412 234012 10657768    0    0     0    77 1157 1812  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 17618712 234028 10631780    0    0     0    63 1183 1892  1  1 99  0  0
 2  0      0 17618208 234028 10631780    0    0     0    63 1183 1888  1  1 99  0  0
 0  0      0 17624936 234028 10625424    0    0     0    62 1193 1890  1  1 99  0  0
 0  0      0 17629336 234068 10623384    0    0     0    91 1174 1848  1  1 99  0  0
 0  0      0 17627080 234068 10623532    0    0     0    92 1157 1757  1  1 99  0  0
 2  0      0 17620896 234084 10626612    0    0     0    94 1121 1644  1  1 99  0  0
 2  0      0 17620896 234084 10626612    0    0     0    94 1121 1649  1  1 99  0  0
 0  0      0 17623688 234092 10623532    0    0     0   121 1120 1669  1  1 99  0  0
 0  0      0 17630060 234124 10623540    0    0     0    91 1141 1653  1  1 99  0  0
 0  0      0 17628308 234140 10623536    0    0     0    81 1145 1694  1  1 99  0  0
 2  0      0 17619300 234156 10626624    0    0     0    97 1160 1717  1  1 99  0  0
 1  0      0 17618796 234156 10626624    0    0     0    97 1160 1715  1  1 99  0  0
 0  0      0 17624888 234156 10625884    0    0     0    89 1177 1727  1  1 99  0  0
 0  0      0 17625280 234180 10623044    0    0     0    89 1141 1673  1  1 99  0  0
 0  0      0 17629072 234180 10623044    0    0     0    82 1150 1676  1  1 99  0  0
 2  0      0 17628004 234204 10623116    0    0     0    71 1132 1631  1  1 99  0  0
 2  0      0 17628004 234204 10622752    0    0     0    71 1133 1633  1  1 99  0  0
 0  0      0 17628576 234204 10623052    0    0     0    54 1124 1625  1  1 99  0  0
 0  0      0 17624972 234236 10621016    0    0     0    71 1178 1676  1  1 98  0  0
 0  0      0 17613156 234244 10620996    0    0     0    76 1194 1737  1  1 99  0  0
 1  0      0 17607060 234244 10625612    0    0     0    79 1229 1807  1  1 98  0  0
 2  0      0 17607060 234244 10625612    0    0     0    79 1229 1805  1  1 98  0  0
 0  0      0 17609352 234268 10623052    0    0     0    93 1231 1800  1  1 99  0  0
 1  0      0 17625240 234292 10620500    0    0     0    93 1274 1849  1  1 98  0  0
 1  0      0 17617124 234292 10623072    0    0     0    87 1252 1792  1  1 99  0  0
 2  0      0 17620360 234316 10621260    0    0     0   106 1221 1721  1  1 99  0  0
 2  0      0 17619856 234316 10621260    0    0     0   106 1221 1722  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 17587620 234324 10632336    0    0     0   102 1276 1972  1  1 98  0  0
 0  0      0 17553668 234380 10663416    0    0     0   185 1251 2003  1  1 98  0  0
 0  0      0 17549652 234380 10667064    0    0     0   184 1243 1973  1  1 98  0  0
 2  0      0 17562036 234388 10660880    0    0     0   552 1279 1995  1  1 98  0  0
 2  0      0 17561596 234388 10660880    0    0     0   552 1279 1994  1  1 98  0  0
 0  0      0 17568508 234404 10658708    0    0     0   555 1233 1753  1  1 98  0  0
 1  0      0 17589564 234436 10653868    0    0     0  1713 1208 1706  1  1 98  0  0
 2  0      0 17594828 234436 10653868    0    0     0  1714 1201 1686  1  1 98  0  0
 3  0      0 17588856 234460 10651820    0    0     0  1313 1170 1644  1  1 99  0  0
 2  0      0 17588856 234460 10651820    0    0     0  1313 1169 1643  1  1 99  0  0
 0  0      0 17590424 234468 10651840    0    0     0  1305 1153 1632  1  1 99  0  0
 0  0      0 17593024 234500 10651812    0    0     0    42 1144 1641  1  1 99  0  0
 0  0      0 17590304 234500 10651528    0    0     0   102 1166 1728  1  1 98  0  0
 2  0      0 17593704 234508 10654960    0    0     0   100 1197 1812  1  1 98  0  0
 1  0      0 17593704 234508 10654960    0    0     0   100 1197 1812  1  1 98  0  0
 0  0      0 17594348 234508 10651824    0    0     0   117 1198 1795  1  1 98  0  0
 1  0      0 17592380 234548 10651896    0    0     0   134 1168 1738  1  1 98  0  0
 1  0      0 17595956 234548 10651896    0    0     0    85 1159 1664  1  1 99  0  0
 2  0      0 17590952 234556 10651480    0    0     0    84 1119 1606  1  1 99  0  0
 2  0      0 17590952 234556 10651480    0    0     0    84 1119 1606  1  1 99  0  0
 0  0      0 17594824 234580 10651612    0    0     0    92 1119 1629  1  1 99  0  0
 0  0      0 17583588 234612 10651840    0    0     0    84 1150 1690  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 17591728 234612 10651840    0    0     0    72 1134 1681  1  1 99  0  0
 1  0      0 17591620 234620 10651340    0    0     0    81 1153 1670  1  1 99  0  0
 2  0      0 17591620 234620 10651340    0    0     0    81 1153 1668  1  1 99  0  0
 0  0      0 17587616 234628 10651340    0    0     0    66 1147 1662  1  1 99  0  0
 0  0      0 17590500 234652 10651852    0    0     0    64 1123 1571  1  1 99  0  0
 0  0      0 17589252 234652 10651852    0    0     0    64 1136 1588  1  1 99  0  0
 1  0      0 17593068 234660 10651704    0    0     0    68 1120 1601  1  1 99  0  0
 1  0      0 17593068 234660 10651704    0    0     0    68 1121 1600  1  1 99  0  0
 0  0      0 17586308 234676 10655000    0    0     0    59 1138 1614  1  1 99  0  0
 0  0      0 17594024 234708 10651864    0    0     0    78 1174 1650  1  1 99  0  0
 0  0      0 17582456 234724 10651256    0    0     0    87 1177 1671  1  1 99  0  0
 0  0      0 17593224 234732 10654948    0    0     0    95 1251 1822  1  1 98  0  0
 1  0      0 17592984 234732 10654948    0    0     0    95 1252 1824  1  1 98  0  0
 0  0      0 17603284 234740 10651876    0    0     0    95 1246 1821  1  1 98  0  0
 0  0      0 17589896 234768 10652548    0    0     0   110 1274 1901  1  1 98  0  0
 0  0      0 17592088 234768 10649840    0    0     0   102 1269 1881  1  1 98  0  0
 1  0      0 17584644 234776 10651904    0    0     0   125 1223 1765  1  1 99  0  0
 1  0      0 17584644 234776 10651904    0    0     0   125 1222 1764  1  1 99  0  0
 0  0      0 17585468 234776 10653952    0    0     0   120 1214 1749  1  1 99  0  0
 1  0      0 17585812 234832 10653992    0    0     0   120 1182 1683  1  1 99  0  0
 0  0      0 17584172 234848 10653464    0    0     0   140 1183 1669  1  1 99  0  0
 3  0      0 17587452 234864 10653980    0    0     0   111 1172 1639  1  1 99  0  0
 1  0      0 17587452 234864 10653980    0    0     0   111 1173 1639  1  1 99  0  0
 0  0      0 17598364 234864 10652188    0    0     0   110 1175 1645  1  1 99  0  0
 0  0      0 17590676 234880 10654300    0    0     0    60 1151 1625  1  1 99  0  0
 0  0      0 17588924 234880 10653788    0    0     0    53 1149 1618  1  1 99  0  0
 1  0      0 17587868 234888 10651900    0    0     0    39 1130 1612  1  1 99  0  0
 1  0      0 17587868 234888 10651900    0    0     0    39 1130 1612  1  1 99  0  0
 0  0      0 17589176 234896 10652264    0    0     0    55 1134 1593  1  1 99  0  0
 0  0      0 17573908 234928 10652336    0    0     0    77 1160 1614  1  1 99  0  0
 0  0      0 17573048 234928 10655408    0    0     0    83 1173 1659  1  1 99  0  0
 1  0      0 17569576 234968 10655356    0    0     0    99 1220 1723  1  1 99  0  0
 1  0      0 17569576 234968 10655356    0    0     0    99 1223 1732  1  1 99  0  0
 1  0      0 17581304 234976 10652284    0    0     0   109 1246 1809  1  1 99  0  0
 0  0      0 17575576 235000 10652292    0    0     0   101 1210 1770  1  1 99  0  0
 0  0      0 17601516 235000 10623616    0    0     0    82 1196 1729  1  1 99  0  0
 1  0      0 17596444 235016 10628804    0    0     0    78 1151 1709  1  1 99  0  0
 1  0      0 17596204 235016 10628804    0    0     0    78 1146 1700  1  1 99  0  0
 1  0      0 17595484 235032 10628452    0    0     0    84 1127 1663  1  1 99  0  0
