procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 18569192 219876 6379780    0    0     0   157 3947 12519  5  2 94  0  0
 2  0      0 18551036 219972 6401640    0    0     0   147 4245 13499  5  2 93  0  0
 2  0      0 18506312 220020 6406292    0    0     0   115 4040 12854  5  2 93  0  0
 1  0      0 18593624 220100 6373124    0    0     0   145 4335 14324  6  2 93  0  0
 1  0      0 18539312 220164 6400728    0    0     0   170 4294 12660  5  2 93  0  0
 1  0      0 18549436 220236 6354588    0    0     0    92 4123 12919  5  2 93  0  0
 0  0      0 18524596 220300 6412516    0    0     0   129 4576 14077  6  2 92  0  0
 1  0      0 18557520 220364 6399604    0    0     0   107 4102 13034  5  2 93  0  0
 0  0      0 18552956 220428 6380484    0    0     0   126 3866 12341  5  2 93  0  0
 0  0      0 18511644 220484 6404892    0    0     0    85 4009 12460  5  2 94  0  0
 1  0      0 18607308 220556 6357324    0    0     0   102 4254 13242  5  2 93  0  0
 2  0      0 18535312 220628 6402056    0    0     0   123 4151 13053  5  2 93  0  0
 1  0      0 18525876 220700 6412244    0    0     0   116 4078 12884  5  2 93  0  0
 0  0      0 18474732 220804 6414452    0    0     0   141 4018 12450  5  2 93  0  0
 0  0      0 18519536 220884 6411892    0    0     0   127 4252 13061  5  2 93  0  0
 0  0      0 18562224 220940 6380908    0    0     0   111 4156 12409  5  2 93  0  0
 1  0      0 18560756 221144 6354680    0    0     8   952 4133 12406  5  2 93  0  0
 3  0      0 18524320 221208 6412396    0    0     0   760 4025 12631  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18533820 221280 6402500    0    0     0   200 4309 13411  5  2 93  0  0
 0  0      0 18563432 221336 6367320    0    0     0   102 3943 12278  5  2 94  0  0
 0  0      0 18581252 221416 6353016    0    0     0   112 4024 12459  5  2 93  0  0
 0  0      0 18503288 221456 6400200    0    0     0   106 4267 13432  5  2 93  0  0
 0  0      0 18504516 221568 6414804    0    0     0   195 4358 14270  5  2 93  0  0
 1  0      0 18507128 221616 6414756    0    0     0   129 4060 12800  5  2 93  0  0
 0  0      0 18499396 221704 6395828    0    0     0   155 4104 12816  5  2 93  0  0
 0  0      0 18517832 221768 6400456    0    0     0   122 4002 12750  5  2 93  0  0
 0  0      0 18504228 221856 6410964    0    0     0   547 4593 14671  6  2 92  0  0
 1  0      0 18541660 221912 6396692    0    0     0  1312 4100 12322  5  2 93  0  0
 0  0      0 18529348 221992 6404788    0    0     0   119 4041 12455  5  2 93  0  0
 1  0      0 18545964 222056 6405504    0    0     0   127 4251 13257  5  2 93  0  0
 0  0      0 18550448 222128 6397132    0    0     0    94 3976 12574  5  2 93  0  0
 1  0      0 18569124 222208 6398420    0    0     0   115 4302 13726  5  2 93  0  0
 2  0      0 18536184 222384 6398528    0    0     0   173 3917 12148  5  2 94  0  0
 0  0      0 18552440 222512 6398440    0    0     0   164 4361 13488  5  2 93  0  0
 0  0      0 18578648 222600 6396100    0    0     0   129 4079 12806  5  2 93  0  0
 0  0      0 18534720 222656 6398084    0    0     0   155 4208 13294  5  2 93  0  0
 0  0      0 18532816 222712 6377988    0    0     0   111 4093 12980  5  2 94  0  0
 6  0      0 18520156 222792 6404964    0    0     0   142 4424 13937  5  2 93  0  0
 4  0      0 18584924 222864 6356760    0    0     0    51 4087 13249  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 18517596 222944 6411544    0    0     0   104 3943 12275  5  2 94  0  0
 5  0      0 18528388 223016 6377536    0    0     0   151 4146 13243  5  2 94  0  0
 1  0      0 18503880 223080 6416892    0    0     0   106 4491 14086  5  2 93  0  0
 5  0      0 18492076 223160 6416764    0    0     0   178 4194 13948  5  2 93  0  0
 2  0      0 18510812 223224 6400580    0    0     0   165 4156 13135  5  2 93  0  0
 1  0      0 18528080 223304 6395836    0    0     0   137 4083 12634  5  2 94  0  0
 3  0      0 18547016 223360 6405916    0    0     0   112 4330 13772  5  2 93  0  0
 2  0      0 18522956 223424 6402740    0    0     0    89 4341 13922  5  2 93  0  0
 1  0      0 18515120 223496 6400380    0    0     0   137 4152 13413  5  2 93  0  0
 6  0      0 18523796 223552 6410704    0    0     0   107 4274 13557  5  2 93  0  0
 4  0      0 18476408 223656 6418924    0    0     0   153 3947 12645  5  2 93  0  0
 0  0      0 18514484 223720 6395252    0    0     0    99 3942 12378  5  2 93  0  0
 6  0      0 18533300 223800 6407820    0    0     0   118 4041 12964  5  2 93  0  0
 1  0      0 18521796 223872 6412672    0    0     0   106 4061 12676  5  2 93  0  0
 4  0      0 18512796 223984 6399908    0    0     0   143 4068 12795  5  2 93  0  0
 1  0      0 18553900 224040 6396212    0    0     0    99 4035 12589  5  2 93  0  0
 0  0      0 18565420 224112 6353120    0    0     0   117 3988 12245  5  2 94  0  0
 0  0      0 18528200 224160 6401324    0    0     0   109 4419 13964  6  2 93  0  0
 0  0      0 18494940 224248 6405356    0    0     0   134 4004 12442  5  2 93  0  0
 0  0      0 18526284 224304 6388096    0    0     0   115 3984 12606  5  2 93  0  0
 0  0      0 18515176 224408 6391344    0    0     0   100 4107 12972  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18563660 224456 6360788    0    0     0   111 4161 13043  5  2 93  0  0
 0  0      0 18498292 224536 6414180    0    0     0   170 4251 13089  5  2 93  0  0
 1  0      0 18530868 224584 6404752    0    0     0   107 4087 13306  5  2 93  0  0
 1  0      0 18479848 224688 6413692    0    0     0   146 4055 13137  5  2 93  0  0
 0  0      0 18518296 224736 6406784    0    0     0   119 4274 13583  5  2 93  0  0
 2  0      0 18583380 224816 6372568    0    0     0   130 4019 12726  5  2 93  0  0
 0  0      0 18516124 224864 6408984    0    0     0    95 4065 12776  5  2 93  0  0
 1  0      0 18512040 224952 6414292    0    0     0   125 4014 12545  5  2 94  0  0
 0  0      0 18553636 224984 6401468    0    0     0    85 4044 12792  5  2 93  0  0
 1  0      0 18538872 225072 6399500    0    0     0   133 4045 12608  5  2 93  0  0
 0  0      0 18600276 225128 6359288    0    0     0    90 3978 12768  5  2 94  0  0
 3  0      0 18560276 225192 6382804    0    0     0   108 3936 12508  5  2 94  0  0
 0  0      0 18520076 225256 6399852    0    0     0   104 4156 13119  5  2 93  0  0
 0  0      0 18572936 225376 6390232    0    0     0   126 4170 13450  5  2 93  0  0
 0  0      0 18546460 225560 6387528    0    0     0   178 3977 12404  5  2 94  0  0
 1  0      0 18562344 225648 6353956    0    0     0   105 3999 12380  5  2 94  0  0
 0  0      0 18493600 225688 6414632    0    0     0   101 4427 13504  5  2 93  0  0
 0  0      0 18559944 225768 6405628    0    0     0   121 4138 13487  5  2 93  0  0
 0  0      0 18532040 225856 6401228    0    0     0   117 3930 12418  4  2 94  0  0
 3  0      0 18510908 225928 6373064    0    0     0   158 3990 12657  5  2 93  0  0
 4  0      0 18543336 226008 6364616    0    0     0   162 3973 12553  5  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 18524968 226152 6402532    0    0     0   169 4430 13658  5  2 93  0  0
 4  0      0 18523896 226232 6402396    0    0     0   149 3955 12283  5  2 94  0  0
 2  0      0 18514456 226320 6410440    0    0     0   117 3877 12097  5  2 93  0  0
 1  0      0 18500932 226392 6404772    0    0     0   117 3946 12311  5  2 93  0  0
 1  0      0 18591292 226472 6372316    0    0     0   124 4152 13515  6  2 93  0  0
 6  0      0 18538532 226544 6401464    0    0     0    97 4025 12368  5  2 93  0  0
 9  0      0 18506592 226688 6417676    0    0     0   157 3925 12252  5  2 93  0  0
 1  0      0 18478628 226768 6409472    0    0     0   137 4070 13025  6  2 93  0  0
 1  0      0 18543060 226956 6388620    0    0     0   203 4287 13497  6  2 93  0  0
 1  0      0 18528424 227036 6388752    0    0     0   110 3858 12185  5  2 94  0  0
 1  0      0 18504704 227156 6397124    0    0     0   144 4166 13467  5  2 93  0  0
 2  0      0 18529168 227244 6399508    0    0     0   140 3978 12611  5  2 94  0  0
 0  0      0 18525616 227324 6391436    0    0     0   127 4278 13474  5  2 93  0  0
 0  0      0 18488264 227436 6417392    0    0     0   131 3952 12373  5  2 94  0  0
 0  0      0 18556272 227508 6360760    0    0     0   115 3972 12463  5  2 94  0  0
 1  0      0 18494740 227572 6409828    0    0     0   106 4195 13359  5  2 93  0  0
 1  0      0 18542000 227724 6407236    0    0     0   142 4226 13545  5  2 93  0  0
 0  0      0 18525692 227836 6395640    0    0     0   135 3967 12391  5  2 94  0  0
 0  0      0 18502116 227988 6405272    0    0     0   149 3931 12572  5  2 94  0  0
 0  0      0 18575948 228060 6358484    0    0     0   122 4055 13115  5  2 94  0  0
 1  0      0 18510520 228220 6417900    0    0     0   153 4485 14023  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18472292 228388 6411992    0    0     0   243 4192 13271  5  2 93  0  0
 0  0      0 18539012 228460 6401760    0    0     0   147 4086 12672  5  2 93  0  0
 1  0      0 18507124 228580 6402812    0    0     0   142 3962 12569  5  2 94  0  0
 2  0      0 18535988 228648 6374828    0    0     0   123 4136 13085  5  2 93  0  0
 4  0      0 18535672 228720 6400340    0    0     0    93 3934 12738  5  2 93  0  0
 0  0      0 18515672 228784 6400384    0    0     0   135 4184 13202  5  2 93  0  0
 1  0      0 18543288 228824 6357052    0    0     0    93 3848 12358  5  2 94  0  0
 1  0      0 18571692 228960 6358932    0    0     0   138 4277 13081  5  2 93  0  0
 1  0      0 18572376 229056 6361004    0    0     0   162 3989 12745  5  2 94  0  0
 0  0      0 18509200 229136 6405928    0    0     0   102 4073 13167  5  2 93  0  0
 0  0      0 18501160 229200 6414200    0    0     0   121 4136 12682  5  2 93  0  0
 0  0      0 18523672 229256 6391296    0    0     0    77 4223 13258  5  2 93  0  0
 0  0      0 18506164 229368 6404316    0    0     0   126 3977 12609  5  2 94  0  0
 0  0      0 18575784 229456 6361868    0    0     0   123 4101 12728  5  2 93  0  0
 1  0      0 18498172 229520 6406596    0    0     0    97 4137 13122  5  2 93  0  0
 1  0      0 18502180 229592 6405756    0    0     0   119 4259 13275  5  2 93  0  0
 3  0      0 18574980 229664 6370156    0    0     0   111 3970 12653  5  2 94  0  0
 1  0      0 18463544 229760 6420692    0    0     0   166 3996 12637  5  2 93  0  0
 0  0      0 18510364 229840 6384264    0    0     0   145 3968 12520  5  2 94  0  0
 0  0      0 18528456 229936 6418400    0    0     0   135 4485 14241  6  2 92  0  0
 1  0      0 18492152 229992 6422932    0    0     0    87 3993 12298  5  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18499272 230056 6414964    0    0     0   126 4014 12464  5  2 93  0  0
 4  0      0 18497476 230136 6398412    0    0     0   105 3970 12486  5  2 94  0  0
 4  0      0 18435736 230216 6425696    0    0     0   182 4392 13726  5  2 93  0  0
 3  0      0 18491640 230296 6367320    0    0     0   118 4226 12690  5  2 93  0  0
 4  0      0 18496340 230368 6403172    0    0     0   111 4269 13336  5  2 93  0  0
 5  0      0 18568492 230440 6364784    0    0     0   103 3976 12648  5  2 93  0  0
 1  0      0 18518788 230488 6373924    0    0     0    89 3933 12334  5  2 94  0  0
 1  0      0 18534288 230568 6388132    0    0     0   107 4287 13196  5  2 93  0  0
 3  0      0 18508304 230632 6403900    0    0     0   128 4290 13368  5  2 93  0  0
 3  0      0 18563364 230680 6371844    0    0     0    92 3783 11917  4  2 94  0  0
 5  0      0 18532320 230736 6373348    0    0     0   113 3935 12395  5  2 93  0  0
 4  0      0 18546004 230808 6402488    0    0     0   100 4605 13449  6  2 93  0  0
 1  0      0 18581404 230952 6374716    0    0     0   159 4127 12862  5  2 94  0  0
 2  0      0 18518588 231016 6419576    0    0     0   100 4242 13386  5  2 93  0  0
 0  0      0 18506080 231080 6404600    0    0     0   472 4125 12779  5  2 93  0  0
 0  0      0 18538860 231152 6397244    0    0     0  1304 4313 13177  5  2 93  0  0
 0  0      0 18481800 231252 6410912    0    0     0   154 3967 12610  5  2 94  0  0
 1  0      0 18530876 231348 6396440    0    0     0   172 4116 12766  5  2 93  0  0
 4  0      0 18503868 231412 6407176    0    0     0    96 4137 13051  5  2 93  0  0
 2  0      0 18548092 231476 6399312    0    0     0   132 3923 12170  5  2 94  0  0
 0  0      0 18507556 231540 6412656    0    0     0   141 4334 13897  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 18505028 231612 6423392    0    0     0   114 4000 12582  5  2 94  0  0
 1  0      0 18583396 231852 6359544    0    0     0   167 4099 12766  5  2 93  0  0
 0  0      0 18521464 231940 6402968    0    0     0   519 4285 12766  5  2 93  0  0
 0  0      0 18531120 232004 6401460    0    0     0  1316 4099 12720  5  2 93  0  0
 3  0      0 18550116 232068 6387028    0    0     0   116 3810 12054  5  2 94  0  0
 2  0      0 18537352 232140 6402456    0    0     0   104 3954 12420  5  2 94  0  0
 0  0      0 18527104 232212 6396764    0    0     0   102 4027 12406  5  2 93  0  0
 1  0      0 18502840 232276 6406724    0    0     0   119 4215 13168  5  2 93  0  0
 0  0      0 18511896 232348 6411668    0    0     0   108 4191 13110  5  2 93  0  0
 2  0      0 18513488 232412 6395288    0    0     0    91 3853 12017  5  2 93  0  0
 1  0      0 18531152 232492 6404960    0    0     0    89 3918 12459  5  2 93  0  0
 0  0      0 18491952 232580 6406308    0    0     0   125 3819 12283  5  2 93  0  0
 0  0      0 18515572 232660 6411128    0    0     0   120 4479 13724  6  2 92  0  0
 1  0      0 18503256 232740 6410888    0    0     0   119 4027 12594  5  2 93  0  0
 0  0      0 18499568 232828 6410544    0    0     0    77 3982 12584  5  2 94  0  0
 0  0      0 18487012 232900 6414032    0    0     0    55 3963 12542  5  2 93  0  0
 0  0      0 18542824 232972 6369192    0    0     0   127 4197 13530  5  2 93  0  0
 0  0      0 18454028 233044 6436272    0    0     0   195 4129 12006  4  2 94  0  0
 1  0      0 18543660 233292 6452172    0    0     5   415 5292 13972  5  1 93  0  0
 2  0      0 18612564 233348 6421728    0    0     0   174 5509 17830  6  2 92  0  0
 0  0      0 21291600 233428 6421500    0    0     0   117 6727 19125  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 21164868 233500 6490408    0    0     0   119 6586 18635  8  2 90  0  0
 0  0      0 21013072 234312 6509192    0    0   112   665 6421 15947  7  1 91  0  0
 2  0      0 21061796 234384 6479280    0    0     0   293 1145 1471  1  1 99  0  0
 0  0      0 21866488 234480 6411780    0    0     0   141 3097 1974  1  1 98  0  0
 1  0      0 21885316 234516 6414148    0    0     0    93 1255 1474  1  1 99  0  0
 1  0      0 21864776 234628 6408068    0    0     0   119 2903 5275  3  1 96  0  0
 0  0      0 21927192 234804 6370192    0    0     0   180 3015 8072  4  1 95  0  0
 0  0      0 21947256 235012 6376964    0    0     1   134 2291 6185  2  1 96  0  0
 1  0      0 21921788 235196 6394924    0    0     1   152 2989 8117  4  1 95  0  0
 0  0      0 21928340 235236 6376076    0    0     0    74 2263 6292  3  1 96  0  0
 0  0      0 21893432 235328 6380604    0    0     0   131 1862 4290  2  1 97  0  0
 1  0      0 21890364 235440 6396736    0    0     0   150 4312 7569  5  1 94  0  0
 0  0      0 21950224 235524 6370300    0    0     0   126 1281 2061  1  1 99  0  0
 1  0      0 21849984 235644 6377764    0    0     0   112 2556 5637  3  1 96  0  0
 0  0      0 21902896 235816 6373984    0    0     0   159 2397 6696  3  1 96  0  0
 1  0      0 21971992 235868 6377032    0    0     0   111 1685 4182  1  1 98  0  0
 0  0      0 21919780 235956 6393044    0    0     0    92 2803 5106  2  1 97  0  0
 0  0      0 21880768 236008 6386472    0    0     4   148 2190 5729  2  1 97  0  0
 0  0      0 21905888 236072 6405300    0    0     0   125 2786 4864  2  1 97  0  0
 0  0      0 21968588 236112 6376688    0    0     0    90 1635 2597  1  1 98  0  0
 0  0      0 21984196 236160 6379332    0    0     0    77 1775 3638  2  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21971480 236200 6374140    0    0     0    71 1748 2682  1  1 98  0  0
 0  0      0 21947368 236244 6374024    0    0     0    78 1638 2750  1  1 98  0  0
 0  0      0 21963608 236284 6376028    0    0     0    55 2006 3196  1  1 98  0  0
 0  0      0 21968316 236348 6379544    0    0     0   115 1862 3475  1  1 98  0  0
 0  0      0 21956964 236376 6376388    0    0     0    63 1710 2998  1  1 98  0  0
 0  0      0 21956408 236440 6376212    0    0     0    96 1372 1886  1  1 98  0  0
 0  0      0 21904084 236528 6394108    0    0     0   113 3374 5730  3  1 96  0  0
 1  0      0 21902200 236624 6376820    0    0     0   106 2330 5308  3  1 97  0  0
 4  0      0 21946740 236664 6372996    0    0     0    89 3018 6065  3  1 96  0  0
 1  0      0 21938576 236736 6372768    0    0     0    74 3357 5851  3  1 96  0  0
 2  0      0 21920928 236780 6373524    0    0     0    66 1639 2698  1  1 98  0  0
 4  0      0 21935044 236856 6376324    0    0     0   117 2027 3706  2  1 98  0  0
 1  0      0 21913704 236936 6389008    0    0     0   117 3611 6519  3  1 96  0  0
 1  0      0 21887824 237056 6382196    0    0     0   123 2508 6522  3  1 96  0  0
 1  0      0 21938280 237144 6370156    0    0     0   141 2665 5016  2  1 97  0  0
 2  0      0 21904568 237192 6386000    0    0     0   119 2912 5685  3  1 96  0  0
 1  0      0 21911972 237256 6369472    0    0     0    82 2143 4241  2  1 97  0  0
 0  0      0 21965236 237352 6366844    0    0     0    88 1553 3286  1  1 98  0  0
 1  0      0 21911832 237428 6369836    0    0     0    89 2764 4786  3  1 96  0  0
 0  0      0 21933328 237568 6371444    0    0     0   136 2000 4932  2  1 97  0  0
 0  0      0 21944108 237632 6366160    0    0     0   121 2082 5706  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 21931660 237720 6374492    0    0     0    90 2693 4864  3  1 97  0  0
 0  0      0 21925004 237816 6369704    0    0     0   101 2987 4595  3  1 96  0  0
 1  0      0 21958720 237856 6374136    0    0     0    93 1689 3790  2  1 98  0  0
 3  0      0 21923460 237984 6395232    0    0     0   134 3351 7218  3  1 96  0  0
 0  0      0 21933516 238112 6384192    0    0     0   104 3076 8219  3  1 95  0  0
 0  0      0 21914608 238584 6389368    0    0   726   199 3395 7239  4  1 95  0  0
 0  0      0 21892892 238616 6392244    0    0     0    86 1909 4421  2  1 97  0  0
 0  0      0 21366768 239064 6650976    0    0     5   456 7830 22087  9  2 89  0  0
 1  0      0 21612880 239128 6447656    0    0     0   223 4130 13553  5  2 93  0  0
 1  0      0 21707384 239192 6454376    0    0     0   125 5245 27931  7  2 92  0  0
 0  0      0 21709564 239252 6448180    0    0     0    87 3612 11992  4  2 94  0  0
 0  0      0 21694488 239352 6441976    0    0     0   155 4532 13372  6  2 93  0  0
 0  0      0 21683784 239416 6439312    0    0     0    93 3644 12428  4  2 94  0  0
 0  0      0 21600548 239480 6499052    0    0     0   186 4097 13022  5  2 94  0  0
 1  0      0 21713736 239564 6441036    0    0     7   178 4038 8209  5  1 94  0  0
 0  0      0 21783796 239644 6366684    0    0     0   129 2591 4629  2  1 97  0  0
 2  0      0 21660472 239708 6467412    0    0     0   161 3592 8797  4  1 95  0  0
 3  0      0 21765156 239764 6382260    0    0     0    86 3463 11580  4  1 95  0  0
 2  0      0 21759232 239796 6389888    0    0     0   116 5038 26565  6  2 92  0  0
 0  0      0 21765260 239844 6384372    0    0     0    94 3437 11313  4  2 95  0  0
 2  0      0 21785884 239920 6381368    0    0     0   129 4575 14036  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 21775176 239980 6381984    0    0     0    84 3471 11333  4  1 95  0  0
 0  0      0 21774040 240024 6386208    0    0     7    78 3965 13444  5  2 94  0  0
 0  0      0 21763848 240140 6382844    0    0     0    91 3714 12208  4  2 94  0  0
 0  0      0 21775008 240208 6380624    0    0     0   140 3560 12151  4  2 94  0  0
 1  0      0 21744264 240284 6388120    0    0     0   102 4564 14126  6  2 92  0  0
 1  0      0 21760452 240344 6383396    0    0     0   109 3913 12895  5  2 94  0  0
 1  0      0 21764648 240416 6354180    0    0     0   132 3555 11524  4  2 95  0  0
 1  0      0 21703852 240512 6430808    0    0     2   121 3973 13419  5  2 94  0  0
 4  0      0 21746840 240588 6395112    0    0     0    97 3790 12333  5  2 94  0  0
 0  0      0 21725108 240628 6400308    0    0     0   118 3852 12960  4  2 94  0  0
 0  0      0 21762608 240768 6382404    0    0     0   162 3871 12695  4  2 94  0  0
 0  0      0 21759980 240856 6377852    0    0     0  1357 3762 12613  4  2 94  0  0
 1  0      0 21762624 240892 6378868    0    0    58   143 3856 12584  5  2 94  0  0
 1  0      0 21753088 241100 6389548    0    0     0  1426 4564 13743  5  2 93  0  0
 0  0      0 21732508 241164 6363552    0    0     0   347 3768 12662  4  2 94  0  0
 0  0      0 21730744 241252 6394260    0    0     0   207 3945 13396  4  2 94  0  0
 0  0      0 21760876 241304 6386304    0    0     0   162 4227 13784  5  2 93  0  0
 3  0      0 21769628 241400 6369940    0    0     0   553 3706 12279  4  2 94  0  0
 0  0      0 21751724 241440 6397000    0    0     0  1950 4585 13795  5  2 93  0  0
 1  0      0 21739044 241512 6408268    0    0     0   184 3600 12120  4  1 94  0  0
 0  0      0 21758988 241568 6390748    0    0     0    80 3663 12256  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21781104 241604 6393988    0    0     0   110 3553 11810  4  2 94  0  0
 0  0      0 21776492 241680 6392768    0    0     0   125 3963 12893  5  2 94  0  0
 1  0      0 21782472 241744 6392732    0    0     0    78 3452 11517  4  2 94  0  0
 0  0      0 21772772 241812 6390364    0    0     0    62 3773 13204  5  2 94  0  0
 1  0      0 21765804 241856 6392848    0    0     0   104 3509 11614  4  2 94  0  0
 4  0      0 21748524 241904 6405128    0    0     0    82 3968 13244  5  2 94  0  0
 3  0      0 21767252 241984 6390348    0    0     0   150 3482 11491  4  2 94  0  0
 3  0      0 21731640 242008 6393712    0    0    15    99 3886 13497  5  2 94  0  0
 1  0      0 21733312 242076 6404916    0    0     0  1751 3611 12056  4  1 94  0  0
 2  0      0 21754428 242140 6391380    0    0     0    56 3652 12338  5  2 94  0  0
 1  0      0 21751100 242224 6390260    0    0     0   166 3657 12004  4  2 94  0  0
 1  0      0 21745844 242276 6390268    0    0     0    79 3645 12396  4  2 94  0  0
 4  0      0 21750820 242320 6392004    0    0     0   105 3794 12092  4  2 94  0  0
 2  0      0 21723372 242388 6416884    0    0     0   156 3962 13644  5  2 94  0  0
 0  0      0 21709508 242460 6400040    0    0     0   160 4856 14576  6  2 92  0  0
 1  0      0 21711244 242564 6407452    0    0     0   139 5841 17906  7  2 91  0  0
 0  0      0 21731520 242680 6401824    0    0     0   155 5427 15441  6  2 92  0  0
 3  0      0 21701672 242752 6400672    0    0     0   117 3996 13305  4  2 94  0  0
 0  0      0 21764584 242856 6399216    0    0     0   131 4211 13278  5  2 93  0  0
 0  0      0 21740104 242920 6397312    0    0     0  1725 4842 15208  6  2 92  0  0
 1  0      0 21719328 243080 6403668    0    0     0   127 6357 16550  9  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 21748132 243156 6392416    0    0     0   255 5089 15443  7  4 89  0  0
 5  0      0 21691408 243272 6398452    0    0    40   370 7260 35790  9  2 88  0  0
 1  0      0 21724764 243356 6395660    0    0     0   137 4398 13030  5  2 93  0  0
 0  0      0 21610968 243440 6476072    0    0     0   139 4264 12043  5  1 93  0  0
 2  0      0 21707272 243488 6434648    0    0     0   140 1790 3213  1  1 98  0  0
 0  0      0 21748296 243540 6413956    0    0     0    96 1725 2260  1  1 98  0  0
 1  0      0 21738312 243628 6414144    0    0     0   129 1989 3240  1  1 98  0  0
 0  0      0 21734416 243660 6412172    0    0     0    77 2084 3483  2  1 97  0  0
 0  0      0 21718376 243864 6432964    0    0  1396   137 2034 2907  2  1 97  0  0
 1  0      0 21668808 243992 6450268    0    0     2   158 3176 6501  3  1 96  0  0
 0  0      0 21683344 244092 6450856    0    0     0   152 3442 5731  3  1 95  0  0
 0  0      0 21715848 244188 6434240    0    0    76   157 2936 4494  2  1 96  0  0
 4  0      0 21624360 244264 6438412    0    0     0   198 5489 12812  8  2 91  0  0
 0  0      0 21703868 244304 6429052    0    0     0   161 4968 15860  7  4 89  0  0
 4  0      0 21622532 244368 6436476    0    0     0   322 7304 39770 10  2 88  0  0
 1  0      0 21631864 244416 6434288    0    0     4   162 3938 13187  5  2 93  0  0
 0  0      0 21695716 244488 6425832    0    0     0   151 3839 12218  5  2 94  0  0
 0  0      0 21688332 244540 6429544    0    0     0   101 4813 15526  5  2 93  0  0
 0  0      0 21669776 244700 6444116    0    0     0   174 5183 14803  6  2 92  0  0
 1  0      0 21673772 244780 6431476    0    0     0   135 4956 15199  6  2 92  0  0
 0  0      0 21682804 244824 6424324    0    0     0    99 3626 12112  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 21677444 244864 6423912    0    0     0    74 3737 12692  4  1 94  0  0
 5  0      0 21652900 244944 6430712    0    0     0   138 3727 12347  5  2 94  0  0
 2  0      0 21648800 244968 6431464    0    0     0    93 3745 12885  5  2 94  0  0
 2  0      0 21680012 245048 6406352    0    0     0   141 3648 12214  4  2 94  0  0
 1  0      0 21654792 245080 6432932    0    0     0   105 3891 13054  5  2 94  0  0
 2  0      0 21651116 245132 6426132    0    0     0    93 3615 12275  4  1 94  0  0
 1  0      0 21656636 245192 6427260    0    0     0   113 3640 12569  4  2 94  0  0
 1  0      0 21654916 245276 6424116    0    0     0    91 3722 12397  5  2 94  0  0
 2  0      0 21617480 245308 6438428    0    0     0   141 3946 13048  5  1 94  0  0
 1  0      0 21667812 245360 6426824    0    0     0   125 3943 12437  4  2 94  0  0
 0  0      0 21550972 245420 6452768    0    0     0    99 5260 16643  6  2 92  0  0
 0  0      0 21520376 245468 6497204    0    0     0   118 6577 15335  8  2 91  0  0
 0  0      0 21532324 245580 6482832    0    0     0   183 4279 6030  5  1 94  0  0
 1  0      0 21626616 245656 6420564    0    0     0   134 3220 5394  4  1 96  0  0
 0  0      0 21677908 245716 6420144    0    0     0    88 2471 5608  3  1 96  0  0
 1  0      0 21679372 245784 6413216    0    0     0   128 3063 7314  4  1 95  0  0
